model,fold,feature_alpha,label_noise_p,flipped_labels,suspect_labels,accuracy,precision_m,recall_m,specificity_b,f1_m,roc_auc
rf_baseline,9,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9894179894179894
logreg_robust,9,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
svm_rbf_robust,9,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.996031746031746
rf_robust,9,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9867724867724867
logreg_baseline,10,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,10,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,10,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,10,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,10,0.1,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_robust,10,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_baseline,11,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
svm_rbf_baseline,11,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9987012987012986
rf_baseline,11,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9987012987012986
logreg_robust,11,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
svm_rbf_robust,11,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9987012987012986
rf_robust,11,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9974025974025974
logreg_baseline,12,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,12,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9987012987012986
rf_baseline,12,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.996103896103896
logreg_robust,12,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,12,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9974025974025974
rf_robust,12,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.996103896103896
logreg_baseline,13,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9907407407407407
svm_rbf_baseline,13,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
rf_baseline,13,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9960317460317459
logreg_robust,13,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9933862433862435
svm_rbf_robust,13,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_robust,13,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
logreg_baseline,14,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,14,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,14,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.996031746031746
logreg_robust,14,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,14,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_robust,14,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9947089947089947
logreg_baseline,15,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,15,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_baseline,15,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,15,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
svm_rbf_robust,15,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_robust,15,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,16,0.1,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.9642857142857142
svm_rbf_baseline,16,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9748677248677248
rf_baseline,16,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9742063492063492
logreg_robust,16,0.1,0.0,0,26,0.9122807017543859,0.9444444444444444,0.8095238095238095,0.9722222222222222,0.8717948717948718,0.9682539682539684
svm_rbf_robust,16,0.1,0.0,0,26,0.9298245614035088,1.0,0.8095238095238095,1.0,0.8947368421052632,0.9775132275132276
rf_robust,16,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9775132275132276
logreg_baseline,17,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
svm_rbf_baseline,17,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9933862433862435
rf_baseline,17,0.1,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.9867724867724867
logreg_robust,17,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
svm_rbf_robust,17,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9933862433862435
rf_robust,17,0.1,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.9854497354497355
logreg_baseline,18,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
svm_rbf_baseline,18,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_baseline,18,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
logreg_robust,18,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
svm_rbf_robust,18,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_robust,18,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
logreg_baseline,19,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9933862433862434
svm_rbf_baseline,19,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9867724867724867
rf_baseline,19,0.1,0.0,0,26,0.9122807017543859,0.8636363636363636,0.9047619047619048,0.9166666666666666,0.8837209302325582,0.958994708994709
logreg_robust,19,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9907407407407407
svm_rbf_robust,19,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9841269841269842
rf_robust,19,0.1,0.0,0,26,0.9122807017543859,0.8636363636363636,0.9047619047619048,0.9166666666666666,0.8837209302325582,0.9629629629629629
logreg_baseline,20,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,20,0.1,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,0.998639455782313
rf_baseline,20,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,20,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,20,0.1,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,1.0
rf_robust,20,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_baseline,21,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,1.0
svm_rbf_baseline,21,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,1.0
rf_baseline,21,0.1,0.0,0,26,0.9473684210526315,1.0,0.8636363636363636,1.0,0.926829268292683,0.9987012987012986
logreg_robust,21,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,21,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,1.0
rf_robust,21,0.1,0.0,0,26,0.9473684210526315,1.0,0.8636363636363636,1.0,0.926829268292683,0.9974025974025974
logreg_baseline,22,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9974025974025974
svm_rbf_baseline,22,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9948051948051948
rf_baseline,22,0.1,0.0,0,26,0.9122807017543859,0.9047619047619048,0.8636363636363636,0.9428571428571428,0.8837209302325582,0.9642857142857143
logreg_robust,22,0.1,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.996103896103896
svm_rbf_robust,22,0.1,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.9922077922077923
rf_robust,22,0.1,0.0,0,26,0.9122807017543859,0.9047619047619048,0.8636363636363636,0.9428571428571428,0.8837209302325582,0.9688311688311688
logreg_baseline,23,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
svm_rbf_baseline,23,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
rf_baseline,23,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_robust,23,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
svm_rbf_robust,23,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
rf_robust,23,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,24,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.992063492063492
svm_rbf_baseline,24,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
rf_baseline,24,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,1.0
logreg_robust,24,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9920634920634921
svm_rbf_robust,24,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9973544973544973
rf_robust,24,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,25,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
svm_rbf_baseline,25,0.1,0.0,0,26,0.9649122807017544,0.9130434782608695,1.0,0.9444444444444444,0.9545454545454546,0.9986772486772486
rf_baseline,25,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_robust,25,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
svm_rbf_robust,25,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_robust,25,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,26,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,26,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,26,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9933862433862434
logreg_robust,26,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,26,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,26,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
logreg_baseline,27,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9986772486772486
svm_rbf_baseline,27,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
rf_baseline,27,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772487
logreg_robust,27,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9973544973544973
svm_rbf_robust,27,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9973544973544973
rf_robust,27,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9973544973544973
logreg_baseline,28,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9814814814814815
svm_rbf_baseline,28,0.1,0.0,0,26,0.9649122807017544,1.0,0.9047619047619048,1.0,0.95,0.9814814814814815
rf_baseline,28,0.1,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.9801587301587301
logreg_robust,28,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9814814814814815
svm_rbf_robust,28,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9775132275132274
rf_robust,28,0.1,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.9828042328042328
logreg_baseline,29,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9867724867724867
svm_rbf_baseline,29,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9907407407407407
rf_baseline,29,0.1,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9775132275132274
logreg_robust,29,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9854497354497355
svm_rbf_robust,29,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9907407407407407
rf_robust,29,0.1,0.0,0,26,0.9298245614035088,0.9047619047619048,0.9047619047619048,0.9444444444444444,0.9047619047619048,0.9788359788359788
logreg_baseline,30,0.1,0.0,0,26,0.9642857142857143,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9523809523809523,0.998639455782313
svm_rbf_baseline,30,0.1,0.0,0,26,0.9642857142857143,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9523809523809523,0.9972789115646259
rf_baseline,30,0.1,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,0.9959183673469387
logreg_robust,30,0.1,0.0,0,26,0.9642857142857143,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9523809523809523,0.9972789115646259
svm_rbf_robust,30,0.1,0.0,0,26,0.9464285714285714,0.95,0.9047619047619048,0.9714285714285714,0.926829268292683,0.9972789115646259
rf_robust,30,0.1,0.0,0,26,0.9821428571428571,0.9545454545454546,1.0,0.9714285714285714,0.9767441860465116,0.9972789115646259
logreg_baseline,31,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,31,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,1.0
rf_baseline,31,0.1,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.9974025974025974
logreg_robust,31,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,31,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,1.0
rf_robust,31,0.1,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.996103896103896
logreg_baseline,32,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9922077922077921
svm_rbf_baseline,32,0.1,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.9909090909090909
rf_baseline,32,0.1,0.0,0,26,0.9298245614035088,0.9090909090909091,0.9090909090909091,0.9428571428571428,0.9090909090909091,0.9818181818181818
logreg_robust,32,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9922077922077921
svm_rbf_robust,32,0.1,0.0,0,26,0.9649122807017544,1.0,0.9090909090909091,1.0,0.9523809523809523,0.9909090909090909
rf_robust,32,0.1,0.0,0,26,0.9298245614035088,0.9090909090909091,0.9090909090909091,0.9428571428571428,0.9090909090909091,0.9831168831168831
logreg_baseline,33,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,33,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_baseline,33,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9914021164021164
logreg_robust,33,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,33,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,1.0
rf_robust,33,0.1,0.0,0,26,0.9298245614035088,0.8695652173913043,0.9523809523809523,0.9166666666666666,0.9090909090909091,0.9933862433862433
logreg_baseline,34,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.992063492063492
svm_rbf_baseline,34,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
rf_baseline,34,0.1,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.996031746031746
logreg_robust,34,0.1,0.0,0,26,0.9298245614035088,0.9047619047619048,0.9047619047619048,0.9444444444444444,0.9047619047619048,0.9907407407407407
svm_rbf_robust,34,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
rf_robust,34,0.1,0.0,0,26,0.9298245614035088,0.84,1.0,0.8888888888888888,0.9130434782608695,0.9920634920634921
logreg_baseline,35,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9973544973544973
svm_rbf_baseline,35,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9933862433862435
rf_baseline,35,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9940476190476191
logreg_robust,35,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
svm_rbf_robust,35,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9920634920634921
rf_robust,35,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9947089947089947
logreg_baseline,36,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9973544973544973
svm_rbf_baseline,36,0.1,0.0,0,26,0.9649122807017544,0.9130434782608695,1.0,0.9444444444444444,0.9545454545454546,0.9986772486772486
rf_baseline,36,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9986772486772486
logreg_robust,36,0.1,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.996031746031746
svm_rbf_robust,36,0.1,0.0,0,26,0.9649122807017544,0.9130434782608695,1.0,0.9444444444444444,0.9545454545454546,0.996031746031746
rf_robust,36,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
logreg_baseline,37,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9947089947089947
svm_rbf_baseline,37,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9867724867724867
rf_baseline,37,0.1,0.0,0,26,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9722222222222222,0.9,0.9570105820105819
logreg_robust,37,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.996031746031746
svm_rbf_robust,37,0.1,0.0,0,26,0.9473684210526315,1.0,0.8571428571428571,1.0,0.9230769230769231,0.9867724867724867
rf_robust,37,0.1,0.0,0,26,0.9473684210526315,0.95,0.9047619047619048,0.9722222222222222,0.926829268292683,0.9761904761904762
logreg_baseline,38,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,38,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,38,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,38,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,38,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
rf_robust,38,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_baseline,39,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_baseline,39,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_baseline,39,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
logreg_robust,39,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
svm_rbf_robust,39,0.1,0.0,0,26,1.0,1.0,1.0,1.0,1.0,1.0
rf_robust,39,0.1,0.0,0,26,0.9824561403508771,0.9545454545454546,1.0,0.9722222222222222,0.9767441860465116,1.0
logreg_baseline,40,0.1,0.0,0,26,0.9821428571428571,1.0,0.9523809523809523,1.0,0.975609756097561,0.982312925170068
svm_rbf_baseline,40,0.1,0.0,0,26,0.9642857142857143,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9523809523809523,0.9891156462585035
rf_baseline,40,0.1,0.0,0,26,0.9464285714285714,0.9090909090909091,0.9523809523809523,0.9428571428571428,0.9302325581395349,0.9802721088435374
logreg_robust,40,0.1,0.0,0,26,0.9642857142857143,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9523809523809523,0.9836734693877551
svm_rbf_robust,40,0.1,0.0,0,26,0.9464285714285714,0.95,0.9047619047619048,0.9714285714285714,0.926829268292683,0.9891156462585035
rf_robust,40,0.1,0.0,0,26,0.9464285714285714,0.9090909090909091,0.9523809523809523,0.9428571428571428,0.9302325581395349,0.9795918367346939
logreg_baseline,41,0.1,0.0,0,26,0.9473684210526315,0.9523809523809523,0.9090909090909091,0.9714285714285714,0.9302325581395349,0.9909090909090909
svm_rbf_baseline,41,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9831168831168831
rf_baseline,41,0.1,0.0,0,26,0.9473684210526315,1.0,0.8636363636363636,1.0,0.926829268292683,0.9642857142857143
logreg_robust,41,0.1,0.0,0,26,0.9473684210526315,0.9523809523809523,0.9090909090909091,0.9714285714285714,0.9302325581395349,0.9870129870129871
svm_rbf_robust,41,0.1,0.0,0,26,0.9298245614035088,1.0,0.8181818181818182,1.0,0.9,0.9766233766233767
rf_robust,41,0.1,0.0,0,26,0.9473684210526315,1.0,0.8636363636363636,1.0,0.926829268292683,0.9597402597402598
logreg_baseline,42,0.1,0.0,0,26,0.9824561403508771,1.0,0.9545454545454546,1.0,0.9767441860465116,0.9987012987012986
svm_rbf_baseline,42,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,0.9987012987012986
rf_baseline,42,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9909090909090909
logreg_robust,42,0.1,0.0,0,26,0.9824561403508771,0.9565217391304348,1.0,0.9714285714285714,0.9777777777777777,1.0
svm_rbf_robust,42,0.1,0.0,0,26,0.9649122807017544,0.9545454545454546,0.9545454545454546,0.9714285714285714,0.9545454545454546,0.9974025974025974
rf_robust,42,0.1,0.0,0,26,0.9473684210526315,0.9523809523809523,0.9090909090909091,0.9714285714285714,0.9302325581395349,0.9922077922077922
logreg_baseline,43,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.996031746031746
svm_rbf_baseline,43,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9933862433862435
rf_baseline,43,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089948
logreg_robust,43,0.1,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9973544973544973
svm_rbf_robust,43,0.1,0.0,0,26,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9947089947089947
rf_robust,43,0.1,0.0,0,26,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9444444444444444,0.9302325581395349,0.9933862433862434
logreg_baseline,44,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9761904761904762
svm_rbf_baseline,44,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9828042328042328
rf_baseline,44,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.986111111111111
logreg_robust,44,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9775132275132274
svm_rbf_robust,44,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9841269841269842
rf_robust,44,0.1,0.0,0,26,0.9824561403508771,1.0,0.9523809523809523,1.0,0.975609756097561,0.9854497354497354
